Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
91553,5,Extend,<<,-1322,-120.62
91656,5,Extend,<<,-1285,-117.36
91759,5,Extend,<<,-1248,-114.11
91862,5,Extend,<<,-1211,-110.86
91964,5,Extend,<<,-1174,-107.6
92067,5,Extend,<<,-1137,-104.35
92169,5,Extend,<<,-1100,-101.19
92272,5,Extend,<<,-1063,-97.85
92374,5,Extend,<<,-1026,-94.59
92477,5,Extend,<<,-989,-91.43
92579,5,Extend,<<,-952,-88.09
92682,5,Extend,<<,-915,-84.84
92785,5,Extend,<<,-878,-81.76
92887,5,Extend,<<,-841,-78.33
92990,5,Extend,<<,-804,-75.08
93092,5,Extend,<<,-767,-71.82
93195,5,Extend,<<,-730,-68.57
93297,5,Extend,<<,-693,-65.23
93399,5,Extend,<<,-656,-62.07
93501,5,Extend,<<,-619,-58.81
93604,5,Extend,<<,-582,-55.65
111543,5,Extend,>>,195,17.14
111645,5,Extend,>>,158,17.14
111748,5,Extend,>>,121,14.95
111850,5,Extend,>>,84,11.87
111952,5,Extend,>>,47,8.7
112054,5,Extend,>>,10,5.54
112156,5,Extend,>>,-27,2.29
112259,5,Extend,>>,-64,-0.97
112361,5,Extend,>>,-101,-4.22
112463,5,Extend,>>,-138,-7.38
112565,5,Extend,>>,-175,-10.73
112668,5,Extend,>>,-212,-13.98
112771,5,Extend,>>,-249,-17.05
112873,5,Extend,>>,-286,-20.22
112975,5,Extend,>>,-323,-23.47
113077,5,Extend,>>,-360,-26.73
113180,5,Extend,>>,-397,-29.89
113282,5,Extend,>>,-434,-33.05
113385,5,Extend,>>,-471,-36.31
113488,5,Extend,>>,-508,-39.47
113590,5,Extend,>>,-545,-42.55
113693,5,Extend,>>,-582,-45.8
113796,5,Extend,>>,-619,-49.14
113899,5,Extend,>>,-656,-52.4
114001,5,Extend,>>,-693,-55.47
114104,5,Extend,>>,-730,-58.55
114206,5,Extend,>>,-767,-61.71
114309,5,Extend,>>,-804,-64.88
114411,5,Extend,>>,-841,-68.13
114514,5,Extend,>>,-878,-71.3
114617,5,Extend,>>,-915,-74.46
114719,5,Extend,>>,-952,-77.71
114822,5,Extend,>>,-989,-80.88
114924,5,Extend,>>,-1026,-83.96
115027,5,Extend,>>,-1063,-87.12
115130,5,Extend,>>,-1100,-90.46
115233,5,Extend,>>,-1137,-93.8
115335,5,Extend,>>,-1174,-96.88
115438,5,Extend,>>,-1211,-99.96
115541,5,Extend,>>,-1248,-103.3
115644,5,Extend,>>,-1285,-106.37
115746,5,Extend,>>,-1322,-109.36
115849,5,Extend,>>,-1359,-112.79
115952,5,Extend,>>,-1396,-116.04
116054,5,Extend,>>,-1433,-119.12
116158,5,Extend,>>,-1470,-122.29
116261,5,Extend,>>,-1507,-125.54
116363,5,Extend,>>,-1544,-128.62
116466,5,Extend,>>,-1581,-131.87
116569,5,Extend,>>,-1618,-135.21
116672,5,Extend,>>,-1655,-138.46
116775,5,Extend,>>,-1692,-141.71
116877,5,Extend,>>,-1729,-144.97
116981,5,Extend,>>,-1766,-148.31
117084,5,Extend,>>,-1803,-151.56
117186,5,Extend,>>,-1840,-154.73
117289,5,Extend,>>,-1877,-157.89
117392,5,Extend,>>,-1914,-161.14
117494,5,Extend,>>,-1951,-164.22
117597,5,Extend,>>,-1988,-167.3
117699,5,Extend,>>,-2025,-170.37
117802,5,Extend,<<,-2025,-173.54
117905,5,Extend,<<,-1988,-174.77
118008,5,Extend,<<,-1951,-174.68
118111,5,Extend,<<,-1914,-172.31
118213,5,Extend,<<,-1877,-169.14
118316,5,Extend,<<,-1840,-166.07
118419,5,Extend,<<,-1803,-162.81
118522,5,Extend,<<,-1766,-159.56
118625,5,Extend,<<,-1729,-156.31
118728,5,Extend,<<,-1692,-153.05
118830,5,Extend,<<,-1655,-149.8
118933,5,Extend,<<,-1618,-146.55
119036,5,Extend,<<,-1581,-143.3
119139,5,Extend,<<,-1544,-140.04
119242,5,Extend,<<,-1507,-136.79
119345,5,Extend,<<,-1470,-133.45
119447,5,Extend,<<,-1433,-130.37
119550,5,Extend,<<,-1396,-127.12
119653,5,Extend,<<,-1359,-123.78
119756,5,Extend,<<,-1322,-120.62
119859,5,Extend,<<,-1285,-117.36
119961,5,Extend,<<,-1248,-114.11
120063,5,Extend,<<,-1211,-110.95
120166,5,Extend,<<,-1174,-107.6
120268,5,Extend,<<,-1137,-104.44
120371,5,Extend,<<,-1100,-101.19
120473,5,Extend,<<,-1063,-97.85
120575,5,Extend,<<,-1026,-94.59
120678,5,Extend,<<,-989,-91.43
120781,5,Extend,<<,-952,-88.09
120883,5,Extend,<<,-915,-84.84
120985,5,Extend,<<,-878,-81.76
121088,5,Extend,<<,-841,-78.33
121190,5,Extend,<<,-804,-75.08
121293,5,Extend,<<,-767,-71.82
121396,5,Extend,<<,-730,-68.48
121498,5,Extend,<<,-693,-65.23
121601,5,Extend,<<,-656,-61.98
121703,5,Extend,<<,-619,-58.81
121805,5,Extend,<<,-582,-55.56
121907,5,Extend,<<,-545,-52.31
122009,5,Extend,<<,-508,-48.97
122113,5,Extend,<<,-471,-45.63
122215,5,Extend,<<,-434,-42.37
122318,5,Extend,<<,-397,-39.3
122421,5,Extend,<<,-360,-36.04
122523,5,Extend,<<,-323,-32.7
122625,5,Extend,<<,-286,-29.45
122728,5,Extend,<<,-249,-26.2
122830,5,Extend,<<,-212,-22.95
122932,5,Extend,<<,-175,-19.69
123034,5,Extend,<<,-138,-16.53
123138,5,Extend,<<,-101,-13.19
123240,5,Extend,<<,-64,-10.02
123343,5,Extend,<<,-27,-6.68
123445,5,Extend,<<,10,-3.43
123547,5,Extend,<<,47,-0.18
123650,5,Extend,<<,84,3.08
123752,5,Extend,<<,121,6.24
123855,5,Extend,<<,158,9.49
123957,5,Extend,<<,195,12.75
126327,2,Flex,>>,1233,108.4
126429,2,Flex,>>,1173,108.4
126531,2,Flex,>>,1113,105.14
126633,2,Flex,>>,1053,100.04
126735,2,Flex,>>,993,94.77
126837,2,Flex,>>,933,89.67
126940,2,Flex,>>,873,84.31
127042,2,Flex,>>,813,79.03
127145,2,Flex,>>,753,73.93
127247,2,Flex,>>,693,68.66
127350,2,Flex,>>,633,63.38
127452,2,Flex,>>,573,58.29
127554,2,Flex,>>,513,53.01
127657,2,Flex,>>,453,47.65
127759,2,Flex,>>,393,42.55
127861,2,Flex,>>,333,37.27
127964,2,Flex,>>,273,32.0
128065,2,Flex,>>,213,26.81
128168,2,Flex,>>,153,21.36
128270,2,Flex,>>,93,16.18
128372,2,Flex,>>,33,10.9
128474,2,Flex,>>,-27,5.71
128577,2,Flex,>>,-87,0.26
128679,2,Flex,>>,-147,-4.84
128782,2,Flex,>>,-207,-10.02
128884,2,Flex,>>,-267,-15.3
128987,2,Flex,>>,-327,-20.48
129090,2,Flex,>>,-387,-25.85
129192,2,Flex,>>,-447,-31.03
129294,2,Flex,>>,-507,-36.31
129397,2,Flex,>>,-567,-41.49
129500,2,Flex,>>,-627,-46.68
129603,2,Flex,>>,-687,-51.96
129705,2,Flex,>>,-747,-57.14
129808,2,Flex,>>,-807,-62.24
129910,2,Flex,>>,-867,-67.43
130014,2,Flex,>>,-927,-72.88
130117,2,Flex,>>,-987,-78.15
130219,2,Flex,>>,-1047,-83.34
130322,2,Flex,>>,-1107,-88.62
130424,2,Flex,>>,-1167,-93.8
130527,2,Flex,>>,-1227,-99.25
130629,2,Flex,>>,-1287,-104.35
130732,2,Flex,>>,-1347,-109.71
130834,2,Flex,>>,-1407,-114.99
130937,2,Flex,>>,-1467,-120.35
131040,2,Flex,>>,-1527,-125.54
131143,2,Flex,>>,-1587,-130.73
131246,2,Flex,>>,-1647,-135.82
131349,2,Flex,>>,-1707,-141.19
131451,2,Flex,>>,-1767,-146.2
131553,2,Flex,>>,-1827,-151.3
131656,2,Flex,>>,-1887,-156.48
131758,2,Flex,>>,-1947,-161.49
131861,2,Flex,>>,-2007,-166.68
131963,2,Flex,>>,-2067,-171.78
132067,2,Flex,>>,-2127,-176.7
132170,2,Flex,>>,-2187,-181.8
132272,2,Flex,>>,-2247,-186.81
132375,2,Flex,>>,-2307,-191.65
132477,2,Flex,>>,-2367,-196.48
132580,2,Flex,<<,-2367,-201.32
132683,2,Flex,<<,-2307,-202.9
132786,2,Flex,<<,-2247,-202.64
132888,2,Flex,<<,-2187,-198.51
132991,2,Flex,<<,-2127,-193.58
133093,2,Flex,<<,-2067,-188.57
133196,2,Flex,<<,-2007,-183.21
133298,2,Flex,<<,-1947,-178.11
133405,2,Flex,<<,-1887,-172.84
133508,2,Flex,<<,-1827,-167.56
133610,2,Flex,<<,-1767,-162.37
133713,2,Flex,<<,-1707,-157.1
133815,2,Flex,<<,-1647,-151.74
133918,2,Flex,<<,-1587,-146.64
134021,2,Flex,<<,-1527,-141.27
134124,2,Flex,<<,-1467,-136.0
134226,2,Flex,<<,-1407,-130.81
134328,2,Flex,<<,-1347,-125.63
134431,2,Flex,<<,-1287,-120.35
134533,2,Flex,<<,-1227,-114.9
134636,2,Flex,<<,-1167,-109.71
134738,2,Flex,<<,-1107,-104.44
134840,2,Flex,<<,-1047,-99.16
134944,2,Flex,<<,-987,-93.8
135047,2,Flex,<<,-927,-88.7
135149,2,Flex,<<,-867,-83.43
135251,2,Flex,<<,-807,-78.15
135354,2,Flex,<<,-747,-72.79
135456,2,Flex,<<,-687,-67.52
135559,2,Flex,<<,-627,-62.24
135662,2,Flex,<<,-567,-56.88
135764,2,Flex,<<,-507,-51.69
135867,2,Flex,<<,-447,-46.51
135969,2,Flex,<<,-387,-41.23
136072,2,Flex,<<,-327,-35.96
136175,2,Flex,<<,-267,-30.68
136278,2,Flex,<<,-207,-25.32
136380,2,Flex,<<,-147,-20.13
136483,2,Flex,<<,-87,-14.86
136586,2,Flex,<<,-27,-9.49
136689,2,Flex,<<,33,-4.31
136791,2,Flex,<<,93,0.97
136893,2,Flex,<<,153,6.24
136996,2,Flex,<<,213,11.6
137098,2,Flex,<<,273,16.7
137200,2,Flex,<<,333,21.98
137303,2,Flex,<<,393,27.34
137405,2,Flex,<<,453,32.53
137508,2,Flex,<<,513,37.8
137611,2,Flex,<<,573,43.08
137713,2,Flex,<<,633,48.26
137815,2,Flex,<<,693,53.71
137917,2,Flex,<<,753,58.9
138020,2,Flex,<<,813,64.09
138122,2,Flex,<<,873,69.36
138224,2,Flex,<<,933,74.73
138327,2,Flex,<<,993,80.0
138430,2,Flex,<<,1053,85.27
138533,2,Flex,<<,1113,90.46
138635,2,Flex,<<,1173,95.82
138737,2,Flex,<<,1233,101.19
140107,5,Extend,>>,195,17.14
140209,5,Extend,>>,158,17.14
140312,5,Extend,>>,121,15.03
140414,5,Extend,>>,84,11.87
140516,5,Extend,>>,47,8.7
140618,5,Extend,>>,10,5.54
140720,5,Extend,>>,-27,2.29
140823,5,Extend,>>,-64,-0.97
140925,5,Extend,>>,-101,-4.22
141027,5,Extend,>>,-138,-7.38
141129,5,Extend,>>,-175,-10.73
141231,5,Extend,>>,-212,-13.89
141334,5,Extend,>>,-249,-17.05
141436,5,Extend,>>,-286,-20.22
141539,5,Extend,>>,-323,-23.47
141642,5,Extend,>>,-360,-26.81
141744,5,Extend,>>,-397,-30.07
141846,5,Extend,>>,-434,-33.23
141949,5,Extend,>>,-471,-36.4
142051,5,Extend,>>,-508,-39.56
142153,5,Extend,>>,-545,-42.73
142255,5,Extend,>>,-582,-45.89
142357,5,Extend,>>,-619,-49.23
142460,5,Extend,>>,-656,-52.48
142562,5,Extend,>>,-693,-55.56
142665,5,Extend,>>,-730,-58.73
142767,5,Extend,>>,-767,-61.98
142869,5,Extend,>>,-804,-65.05
142971,5,Extend,>>,-841,-68.31
143074,5,Extend,>>,-878,-71.47
143177,5,Extend,>>,-915,-74.64
143279,5,Extend,>>,-952,-77.89
143382,5,Extend,>>,-989,-81.05
143484,5,Extend,>>,-1026,-84.04
143586,5,Extend,>>,-1063,-87.3
143689,5,Extend,>>,-1100,-90.64
143792,5,Extend,>>,-1137,-93.89
143894,5,Extend,>>,-1174,-97.05
143996,5,Extend,>>,-1211,-100.13
144099,5,Extend,>>,-1248,-103.38
144202,5,Extend,>>,-1285,-106.46
144305,5,Extend,>>,-1322,-109.54
144408,5,Extend,>>,-1359,-112.97
144510,5,Extend,>>,-1396,-116.22
144613,5,Extend,>>,-1433,-119.3
144716,5,Extend,>>,-1470,-122.46
144818,5,Extend,>>,-1507,-125.54
144921,5,Extend,>>,-1544,-128.62
145024,5,Extend,>>,-1581,-131.87
145126,5,Extend,>>,-1618,-135.3
145229,5,Extend,>>,-1655,-138.73
145332,5,Extend,>>,-1692,-141.98
145434,5,Extend,>>,-1729,-145.14
145537,5,Extend,>>,-1766,-148.31
145639,5,Extend,>>,-1803,-151.65
145742,5,Extend,>>,-1840,-154.81
145845,5,Extend,>>,-1877,-158.07
145948,5,Extend,>>,-1914,-161.32
146050,5,Extend,>>,-1951,-164.31
146153,5,Extend,>>,-1988,-167.38
146256,5,Extend,>>,-2025,-170.37
146358,5,Extend,<<,-2025,-173.54
146461,5,Extend,<<,-1988,-174.68
146564,5,Extend,<<,-1951,-174.68
146666,5,Extend,<<,-1914,-172.22
146769,5,Extend,<<,-1877,-169.14
146872,5,Extend,<<,-1840,-166.15
146975,5,Extend,<<,-1803,-162.81
147078,5,Extend,<<,-1766,-159.56
147180,5,Extend,<<,-1729,-156.4
147283,5,Extend,<<,-1692,-153.05
147386,5,Extend,<<,-1655,-149.8
147490,5,Extend,<<,-1618,-146.55
147592,5,Extend,<<,-1581,-143.3
147695,5,Extend,<<,-1544,-140.04
147798,5,Extend,<<,-1507,-136.79
147900,5,Extend,<<,-1470,-133.54
148003,5,Extend,<<,-1433,-130.37
148105,5,Extend,<<,-1396,-127.12
148208,5,Extend,<<,-1359,-123.78
148310,5,Extend,<<,-1322,-120.62
148413,5,Extend,<<,-1285,-117.36
148515,5,Extend,<<,-1248,-114.11
148618,5,Extend,<<,-1211,-110.95
148720,5,Extend,<<,-1174,-107.52
148823,5,Extend,<<,-1137,-104.44
148925,5,Extend,<<,-1100,-101.19
149027,5,Extend,<<,-1063,-97.85
149130,5,Extend,<<,-1026,-94.59
149233,5,Extend,<<,-989,-91.43
149335,5,Extend,<<,-952,-88.09
149437,5,Extend,<<,-915,-84.92
149540,5,Extend,<<,-878,-81.76
149642,5,Extend,<<,-841,-78.33
149745,5,Extend,<<,-804,-74.99
149847,5,Extend,<<,-767,-71.82
149949,5,Extend,<<,-730,-68.57
150051,5,Extend,<<,-693,-65.23
150154,5,Extend,<<,-656,-61.98
150256,5,Extend,<<,-619,-58.81
150359,5,Extend,<<,-582,-55.56
150461,5,Extend,<<,-545,-52.31
150564,5,Extend,<<,-508,-48.97
150666,5,Extend,<<,-471,-45.63
150768,5,Extend,<<,-434,-42.37
150871,5,Extend,<<,-397,-39.3
150973,5,Extend,<<,-360,-36.04
151075,5,Extend,<<,-323,-32.7
151177,5,Extend,<<,-286,-29.45
151280,5,Extend,<<,-249,-26.2
151382,5,Extend,<<,-212,-22.95
151485,5,Extend,<<,-175,-19.6
151587,5,Extend,<<,-138,-16.53
151689,5,Extend,<<,-101,-13.19
151792,5,Extend,<<,-64,-10.02
151894,5,Extend,<<,-27,-6.68
151997,5,Extend,<<,10,-3.43
152099,5,Extend,<<,47,-0.18
152201,5,Extend,<<,84,3.08
152303,5,Extend,<<,121,6.24
152405,5,Extend,<<,158,9.49
152507,5,Extend,<<,195,12.75
